3333 10000
2997
4015
1471
3863
9183
6401
1123
5879
6634
4542
1385
2516
1801
1584
7482
3124
2161
8931
2944
7323
8787
9249
590
8049
6339
3142
6518
418
7547
3017
5530
9121
7434
3709
1449
6260
3873
8348
6588
6519
812
3249
1223
152
1685
3269
4443
4130
4319
3723
5174
7839
454
8031
9340
43
5272
3220
4934
2141
7597
1790
4274
2162
6960
2475
6350
6222
1791
7898
5286
333
7228
2694
8363
3842
2762
6056
7251
3793
3344
4809
1626
6514
9761
3448
4684
4789
1088
9964
2867
3408
4671
7387
8502
9727
2079
481
6857
7282
4195
3783
5907
512
9845
782
4835
8051
9786
5898
1074
3643
5659
1976
5915
8478
6791
1599
5070
8210
9841
7939
8954
1197
5570
6945
958
6085
1711
8292
2391
6460
2783
558
1523
7106
727
9607
2357
8114
2977
2076
6756
6022
4323
826
6381
8218
1998
6086
7480
9257
4489
2813
3566
3658
452
5400
5839
8230
4670
2368
2881
7558
196
9731
9172
3999
6891
1424
5043
4426
4646
3211
2813
680
7274
254
7933
3426
9798
4454
567
9445
3027
273
8002
8091
9377
5559
7370
8763
2685
8667
5072
429
6851
9658
4396
7891
2021
1879
5659
7127
73
1391
6381
8067
491
1305
8155
3608
6258
2683
2553
1205
1307
9985
6308
3054
326
1896
8845
784
9511
33
8099
1449
963
3225
9514
3718
2862
5487
2193
7361
6332
4938
98
802
1371
1985
9309
4005
9902
5197
8638
3871
5319
2969
1928
4888
362
2025
8702
8690
9084
5592
3726
6258
9886
9839
1165
5894
2752
959
1608
6021
1915
8391
4989
6414
23
4474
7045
1246
5690
2454
2936
8911
2453
6321
6267
6976
9455
3434
3093
1768
3629
2822
8800
4178
3109
3475
1091
5817
1343
8282
4129
3234
728
4430
4058
2841
6359
7152
8286
8485
6108
6055
349
1199
4156
4030
7462
9819
8996
4190
4123
4266
7335
723
5775
5301
5155
5514
3221
9668
2822
8743
676
809
8349
8555
966
826
2326
7680
9773
9309
6264
8592
3921
7786
2463
336
1635
7122
913
1467
2719
1306
8796
1889
3674
8499
3521
1890
1787
6622
9235
6149
404
1496
4565
5008
6206
1862
7508
4453
5601
6110
7488
975
6799
2898
820
5730
8103
2331
3007
1724
6674
9302
1250
643
6186
1983
6498
9421
8562
1212
1610
6641
7345
3893
5827
8161
6368
1333
8723
7757
1044
2737
712
4081
1508
3124
3220
8756
743
3057
5039
2036
6746
9658
7705
2687
9009
8105
520
6442
6982
4739
7566
3856
2586
9815
4146
3253
8784
5302
6045
2914
550
9174
5416
7612
2433
314
1822
6633
9586
7253
9661
9346
3290
7165
12
5803
8541
5247
153
9383
2433
5647
9558
1081
6948
481
1255
6502
2164
8419
9471
6954
2630
8261
5486
6502
4122
1470
1996
3049
8412
9583
130
2041
4778
2523
2106
9691
2905
8884
3205
5389
2839
7564
979
496
1632
940
2655
2841
475
1943
9757
7644
1736
696
5054
8881
1088
9429
5547
6056
8913
8822
8914
132
2877
5939
7505
8214
3395
9892
7274
429
8
9785
6034
6877
8195
5074
7150
1947
4957
8990
9326
7671
7260
7358
9377
1298
2474
9976
6867
4309
2989
7898
2846
5385
2029
4359
5966
1131
5590
9728
7873
9785
898
7657
96
8603
6090
7502
4918
6092
3642
970
6226
6501
5507
1363
3157
685
1729
8325
8446
6147
6482
429
8950
6770
7619
9540
877
4826
2014
7493
6821
955
4842
9903
7495
6970
8355
6675
1056
2565
1103
2252
4044
4724
6671
8695
3323
2997
1094
3196
8069
8985
7207
4302
4644
3244
8340
3020
6126
3043
3616
8829
9459
3853
7728
669
4844
7797
9429
9751
5055
845
9572
2677
6492
2483
6672
3723
2942
1168
8766
6624
9264
9499
3805
4988
5707
2803
9942
3432
1888
7648
6737
6265
7159
4636
4434
3532
193
8596
9091
5098
8175
3223
3933
396
5048
6137
4759
8032
7075
107
1635
4832
7418
4404
7534
7461
7122
3365
8386
9145
6561
1762
3060
861
9472
6711
1469
4431
229
2134
5696
4609
2924
8346
121
1070
4369
7153
8301
7088
5599
9654
6211
2134
8863
5778
5650
8133
1099
2148
397
3266
196
1578
152
7763
2524
9707
9613
6390
1910
4950
161
7717
2132
9927
404
3936
9686
8787
1797
1887
8113
7116
8787
9663
6681
5252
6520
1636
1218
541
7040
1520
3441
4873
6768
8808
5770
2641
4943
6892
8221
561
9166
23
8873
8615
5575
6500
1414
3093
8234
1837
4956
8544
8031
121
3584
6639
5106
8871
983
9265
5876
4452
3909
8905
1554
9972
7509
2853
2052
4226
9720
9307
5117
1483
4103
5234
5018
20
9605
5683
9677
6569
2106
3777
7048
1339
9222
3311
2930
5069
8654
6520
2676
5287
6448
4000
4903
6541
8170
4652
7621
7318
3535
7650
1639
9698
9814
602
7010
5681
5472
9097
2833
7877
2478
690
2498
1194
5535
9339
6460
2965
6951
6772
9568
3113
9081
6377
1691
8272
5388
3261
605
6267
883
6068
8826
9403
376
3026
6891
5005
5833
1842
9248
8108
2800
7175
3624
6222
2596
4692
9119
6658
5623
20
2195
620
7014
1270
3272
3337
2203
3144
5846
817
8540
1704
6919
4097
1626
1403
6770
5731
8102
7818
5504
9927
2044
1120
9505
9751
9406
8296
2114
9349
1679
9295
5448
8818
7082
2928
8554
417
6663
2358
2488
7955
4952
2627
7984
780
6417
8278
3315
698
45
3511
7881
4702
8963
3203
7849
2143
5310
7315
1659
5632
611
4381
6422
6404
1450
4916
1197
5445
3895
3863
4736
6323
582
5667
2477
5277
366
8686
5982
6849
2088
6027
9050
38
9660
1288
5053
4074
666
7698
4040
9029
8097
4477
4912
442
7167
969
5238
9840
2764
461
1877
3052
7535
8531
3752
7435
39
2845
6703
3147
2471
6732
4167
3085
3931
4969
7374
8529
9004
1070
3910
4968
7184
6506
2079
8513
6123
9519
4784
8168
887
1004
4856
6180
4509
4259
5229
3547
2834
7524
8637
7754
4364
3818
4376
6793
5881
3025
5375
5045
9189
4507
3287
5666
9093
2128
4952
974
8648
129
8542
4992
4922
8951
5688
1521
4430
9651
7244
2579
506
4952
317
5091
6825
1332
5002
5360
4643
1078
6646
1711
687
3005
7767
3000
4525
6388
4373
503
9222
3099
2836
4832
1610
6778
1554
9257
4356
136
6046
156
3453
8418
4873
8334
687
4354
2698
6976
6067
9410
3953
5110
3655
4082
9345
9252
3715
8225
3238
5053
9248
7695
2157
9347
845
421
463
8782
7896
4437
7963
3577
6006
587
1470
3252
8605
7626
9338
7363
9568
5507
3409
109
2700
6794
4356
318
8212
691
1425
9700
335
8566
6881
5295
5365
1477
4409
2028
6210
4998
6874
927
254
1412
3727
40
2681
5753
2930
3644
5844
5690
7536
1869
2612
9067
7462
9241
9724
1159
775
3558
7169
9063
5474
3645
5058
4427
4724
5408
9185
8994
7454
8238
7220
8409
3287
7181
430
6212
796
7890
18
6107
7107
6343
2345
1466
7419
8820
579
6024
4860
8549
9437
7368
5544
3274
8829
8720
7228
1703
9867
1976
3688
9199
6425
9805
5854
6239
8711
2735
265
4324
8202
9363
230
3593
8137
9521
8989
8715
1529
4070
9910
431
8241
1336
455
6712
8528
3774
476
3427
7352
4111
5538
2897
4310
1461
8960
7452
6699
375
7432
7128
1910
671
446
8350
4992
2892
9552
9886
8861
3860
7691
3395
2854
2672
4372
3015
5377
3277
3574
6582
2390
8603
6988
4882
8220
9688
9693
9765
3972
7274
1148
7191
6676
8274
8887
3075
6669
8297
6229
6027
942
329
4264
5317
5218
8400
7555
6881
3748
3733
1247
6592
4838
8239
7465
320
1865
1049
4127
9055
2193
1580
1821
5647
2946
8530
6236
2233
7766
2977
9676
8899
7780
7638
7578
3152
8376
7416
4887
8898
4505
6239
2578
8318
3983
8079
5823
9465
8168
9293
4602
6445
163
4287
5604
1856
1502
232
5490
33
3768
924
3089
3454
653
1741
8589
1105
4055
9740
806
672
2737
3369
220
8174
2428
9741
8609
4158
258
2592
1231
3623
2720
757
2457
8406
4646
9724
4476
3090
4951
8916
3441
8641
7712
3306
10
957
4661
3246
4413
2109
6599
3385
1504
5372
1639
5664
8982
4723
1881
500
1006
4328
8761
3339
5819
3255
7622
5465
3228
6731
8691
2859
576
7248
3788
9079
397
4055
8664
5540
8260
2066
6253
4898
6775
7814
7164
3596
7829
5990
7375
1742
8041
9148
9867
1643
8070
4260
6773
5363
7925
3067
4939
8922
1373
1313
8120
4311
8665
5508
9284
1483
2185
5388
9510
3978
4617
3878
7804
9696
578
3785
5459
4566
7513
1277
5142
9139
5244
667
3510
3775
6368
7763
2689
3712
3913
107
6309
8308
8679
4196
596
5946
7530
5398
4512
7093
6654
984
5948
7973
711
250
303
1316
946
2869
6839
6445
1352
5706
9271
3356
9565
2414
8747
5246
7442
872
7722
7255
9751
9364
802
4769
2835
8738
9615
5533
8487
8569
7227
3543
3195
4280
6949
7968
4220
4720
2462
3578
722
1173
9548
2546
1128
4343
3583
4469
1536
7383
3314
5367
1613
5762
9699
170
9455
9156
128
3891
3535
5534
4031
5767
8132
6190
2278
3795
1161
7385
9896
2205
5446
3426
3838
4725
8527
9365
1706
8314
993
2578
599
8540
2579
4730
8191
3519
602
8058
1264
8000
9997
7641
9520
2177
3775
5657
9134
8756
5791
1708
7409
2124
1652
8630
3909
1366
8942
7443
9801
7476
7881
3684
6938
312
2381
8299
2259
8441
856
6335
6603
3006
2490
4519
3616
3407
8858
897
1781
3520
4679
8558
3220
2014
3752
8384
3995
5223
6167
8463
4572
8173
4218
359
3126
3313
354
9665
2180
287
4192
4352
6779
2806
363
3911
3445
8009
1509
1665
8434
778
4940
134
6882
9674
4097
4391
7492
4437
1107
8859
4594
4845
9006
4492
5900
9980
5790
3675
9595
4443
2115
9478
7778
4673
7076
3630
1762
8680
2478
2811
3690
6716
9567
6931
8859
1427
836
1704
5526
235
3431
2443
4092
5634
4407
5664
2420
2929
3892
780
7993
4563
3561
6123
666
3505
8639
2919
3446
259
1796
4783
3398
2728
8400
3585
6821
6507
8651
8314
4729
4987
9496
9329
7494
8267
1563
7419
2465
2505
5581
909
9269
5762
3658
8245
7042
9136
6464
880
7616
5881
8423
168
1052
4307
1666
6676
9302
6879
9139
9006
614
9099
4508
7714
8757
1319
9341
2851
8162
4301
7907
633
3448
4543
6769
9192
1794
5005
4022
3299
1896
1990
5047
9068
3088
1678
6921
6913
5358
2509
2456
1970
5504
2776
6303
1982
1721
3152
1033
328
5801
7525
6359
8538
827
7332
8661
6734
5168
428
5170
2002
1305
9683
1393
8565
2032
1042
2086
3033
6688
6404
4270
87
6985
3120
5673
3573
7209
6968
719
4911
7785
2713
8732
9845
8533
9159
1639
2896
7961
3855
5890
6600
6167
5009
9746
6438
5556
2871
2477
6745
6438
8188
5454
1891
3968
1739
9500
5271
7251
702
9949
9744
1980
6746
564
2071
4902
5358
8234
3135
1892
810
8569
8791
9557
9706
5054
1075
71
2116
4904
3218
1207
7899
7753
3413
5326
2338
450
8663
3699
7325
7790
6032
3862
9230
4536
3433
4281
9079
7676
3488
8970
7804
7963
5494
690
408
1862
5448
9238
3992
5505
5018
5462
7031
5861
503
4140
4003
7839
5673
6074
8387
3710
2654
1917
1747
4535
834
1476
5486
9080
8041
8691
883
1846
4046
3514
3643
6349
8246
5806
6836
8696
5600
7149
4839
1228
2814
3104
3545
7500
5970
344
1443
944
1134
4948
3408
2206
901
4918
2662
8388
8875
7358
6658
6319
2204
8683
2116
9352
4243
8202
1972
9902
3638
5416
1483
3497
8588
5335
3079
9192
6465
6271
2950
6259
3443
3047
3805
1690
4086
8491
6574
8976
576
9530
2704
7525
1105
1547
7864
6702
9716
2054
3366
138
7506
3270
4374
2301
1308
2899
220
20
5063
5930
6303
5134
3215
3347
577
7936
9136
6753
8425
8719
40
1168
2373
9767
6593
4353
2627
3474
8361
4315
8356
85
5627
1318
5288
4066
8377
2651
4921
3408
4227
4569
4306
7113
9110
9605
9096
6668
8120
6225
5299
7967
2465
6738
9757
8285
3202
8005
3866
8856
4671
7402
3119
9134
9524
8099
5593
1112
2301
3637
900
2314
7082
8604
2240
8395
496
5967
4877
4513
3548
8234
698
5765
239
8300
9639
4279
534
6193
2425
3351
4751
2480
1277
4621
7949
7107
7220
7046
7809
3052
5580
8088
1023
7265
644
4002
4946
9498
4407
9693
5916
8622
5228
1917
3613
6183
4500
5368
1303
9487
6924
6210
7487
8801
5884
6999
9553
3845
2390
9869
3178
371
6951
818
5621
6244
343
5718
5625
9001
6367
5593
5709
89
4289
2045
9255
3376
3578
3212
410
1863
8237
9330
9722
1017
402
9461
2127
8536
6430
1069
527
2968
5776
1115
7742
4647
7300
7363
5177
4800
975
7544
245
1470
7154
2762
5963
6446
3098
7993
6582
7643
1643
5952
6372
2824
1652
4919
9140
6277
9610
9158
1234
7782
1731
3748
8866
2612
5092
3250
5632
954
3327
4244
3181
1868
1270
7191
2369
1470
202
6718
4748
9133
2970
6824
9375
4857
1287
8997
6908
8312
4430
7854
96
7141
5321
5891
2025
5051
7184
8384
6306
5510
2110
1940
7386
8291
3126
2437
4964
2013
6268
5368
7283
622
5372
4287
5734
4804
6266
1407
8495
501
1060
4162
5759
1828
653
718
2103
1493
1518
3548
1312
4070
4192
5517
7259
742
902
5543
4363
2504
3673
7784
8783
2292
7569
9993
6549
7038
5040
841
9217
5422
534
1226
4462
4757
9821
7611
2375
7948
7755
7352
6777
5112
7590
663
2553
2788
4110
2834
2409
2789
8341
5808
3738
7470
3704
4264
5485
7304
5020
4697
2404
6560
6899
9125
6500
151
340
8368
4040
6505
1424
4113
4478
1074
6304
8933
1086
4960
5733
6704
2814
8234
9056
6138
4826
8100
8754
7796
4695
6290
405
3794
6501
6119
2402
5897
6602
1982
1400
5549
3020
1588
8115
9674
3184
8091
499
4120
9134
2460
8523
9186
4195
4843
8564
8153
3425
4618
5038
3627
8357
4985
6323
8735
1538
3191
285
870
7374
668
5685
133
334
4890
8394
8248
1855
5290
2566
6556
7001
3053
7959
1967
6916
9962
279
2720
4848
4917
6833
2171
9013
880
7238
539
5454
1003
4611
1323
3867
1398
2631
7575
2087
8515
4761
5896
990
7867
8953
286
1155
9240
5151
9244
4235
4283
9223
6255
4314
3274
5297
9116
8459
4430
6919
7642
4819
2019
3044
7870
635
29
555
3298
2730
6671
4097
3893
8527
782
3420
4461
2406
3057
6194
9659
5018
4005
419
3765
6462
4719
2860
2213
5534
8300
3143
7
3168
320
9470
6907
151
4287
430
4660
7185
7669
7590
5991
5033
254
3514
7214
2013
9814
7230
4477
7993
6137
2926
7976
2900
1181
4408
14
201
4939
6964
7831
6824
1996
2005
9751
4425
6356
4197
6776
411
4529
4256
2663
8455
5131
1487
8508
8151
6522
7237
3221
7988
5265
3827
51
6689
5045
9575
2503
9456
6564
8586
9431
6091
6435
8662
2647
2211
638
505
4507
1912
2469
5013
3212
1646
6485
4000
2835
6039
1939
8176
7679
1118
4869
214
9982
6978
1241
4987
7501
512
671
6018
5855
7653
5911
6613
1734
2642
4220
870
7520
8930
5313
1970
7674
9417
2953
4631
5955
9309
9654
4452
5311
7829
9408
5718
9963
4509
6189
4937
3089
397
7100
3531
1374
8301
3916
8017
4178
4072
4632
9955
7390
1899
7510
6277
4506
2982
6853
5051
2429
2447
5531
4562
9084
3442
7577
9199
8524
4194
4691
8746
4627
3000
6981
9652
715
793
4877
7354
3599
878
9648
5872
3859
3781
1722
2173
7484
6459
6004
4220
8647
2912
267
8882
5935
5671
5722
1297
6970
3849
2484
6110
3889
9633
6064
3880
1392
8546
407
4135
8357
338
3682
7348
5053
5526
2386
2972
9310
2691
1484
1446
4874
2754
8181
6828
1186
5924
9968
9637
5364
6441
7698
4371
461
1492
3123
8680
2090
7743
4603
7229
2702
5374
3782
9503
8386
7363
2425
9859
2125
4594
8436
4242
7564
8987
1506
6674
2909
7597
9636
7650
919
5501
2837
6787
6052
4890
9208
2474
9318
997
7019
7307
376
2060
2583
9214
3765
7247
4492
7318
6219
3957
722
4753
3403
158
2790
7126
1753
6593
1769
3999
6322
759
8493
7818
6449
4318
6660
7134
6053
2779
2336
322
860
2930
6241
6236
7665
1266
5285
9356
5232
5245
4004
8791
3629
4199
5212
6732
6119
5135
7404
5591
7863
2688
9749
5039
7513
7316
7483
8607
7235
5341
2704
4357
5233
6216
9625
5117
7108
7661
3759
4195
8295
6580
9130
7701
3717
7126
8541
9577
7839
1247
8277
4831
8858
795
452
919
316
466
3563
3930
4412
7426
1573
639
1391
3178
9917
423
9588
994
6064
2332
3308
1286
6145
9975
2942
956
8651
6070
454
114
1306
5353
2889
6155
590
6964
3243
784
6246
8825
6904
3622
1487
2404
425
4739
1444
1615
3625
3167
7177
9329
6631
2724
1568
4204
9025
7039
4391
7752
5363
8069
2919
7469
48
7640
2021
7119
3605
8852
7204
3199
4304
2423
5959
7450
7634
1655
6375
1583
9521
7256
8713
5017
6811
6169
9482
7407
8398
6016
48
4941
5733
3563
1101
5868
7872
4029
8581
4974
7967
4481
8531
1218
3050
2290
7186
4802
535
3268
3706
2865
9632
940
6187
8912
1210
1036
7520
6613
5735
5882
318
3028
116
9044
2865
9201
2360
3528
5371
3947
1907
9229
2506
4396
2612
1173
6959
8955
6248
8978
3076
1267
7581
7413
2524
1202
3004
1236
3594
1511
6456
7162
4890
7813
7285
2491
5933
6280
5347
9552
9612
4482
7906
8744
3483
2103
9519
7785
2667
3735
7128
1962
1722
5458
1273
6778
9263
1302
8961
9261
6415
1335
9524
4317
7511
9631
3501
8153
6525
2555
1479
9865
6332
4943
3932
3148
6989
4545
592
7083
8408
8152
3592
3838
8820
3464
1544
9123
2621
4894
4930
7950
5507
643
8774
949
7941
863
5134
569
9692
4839
831
4999
1966
5433
5086
589
9733
4462
3831
2142
7697
4304
9729
2168
9945
6202
3891
6408
7386
3558
5277
709
6049
8108
4747
1366
2909
1926
1990
4687
8569
5874
9927
4658
4936
2403
7671
6720
408
1855
8247
2351
813
3138
8015
8180
6509
1027
3390
6281
9690
4604
8042
4824
5996
9161
4170
5892
5545
5256
4730
7478
6580
4395
7191
7321
252
1250
960
5746
5197
6918
3618
2852
5735
381
9821
7503
1242
1916
8877
5652
1453
3563
2967
9056
2369
8259
8385
2982
2487
318
5258
468
9383
1930
1060
7020
7030
3911
5122
6630
5260
853
6904
2403
6672
7562
5025
6091
7678
1664
2918
5480
8703
9254
9956
9305
391
2630
6144
3327
3880
4586
6116
1366
9897
6833
245
6976
4081
5888
7157
1554
7119
9315
3930
8122
775
6633
7242
2651
588
3976
5058
3299
448
4027
4921
6601
9344
520
8691
3252
4254
7096
5123
4688
6084
960
291
5565
5283
7754
8148
4600
5803
4437
7215
8222
3004
7218
3151
4911
221
357
9985
7255
5751
2496
4803
3748
8201
1812
6306
2873
9330
6043
4578
8093
8627
9545
3340
9148
4486
6774
603
7127
7853
2433
5974
4777
3273
7054
7469
8949
5468
2058
7699
2648
9591
8381
7090
6123
4866
9556
6633
9617
7728
7662
170
8905
5083
4121
1915
4345
6326
8385
4018
3937
7476
5534
9154
1394
6911
5923
8268
9163
1075
5999
7689
3377
4393
6863
5435
1138
7238
5196
2931
2283
1491
3533
693
1529
633
7628
709
740
6251
5916
8695
9201
6622
7661
4775
3519
239
9403
4887
7009
1726
1719
1541
799
6488
6639
2315
6040
9648
6317
8145
5296
2392
2206
7851
1320
2215
5853
1998
2206
9648
4993
7401
5388
4979
186
9711
2414
2990
918
626
1812
6809
6302
2920
84
8225
5311
8576
2423
453
3278
4450
5426
2461
2757
4251
4963
2362
2612
9527
3548
8892
68
8274
2279
9423
3431
899
7061
5942
5899
4253
3930
1127
6712
4216
6012
1612
9889
1815
7193
7715
952
439
6734
9640
3283
8221
3711
3552
7775
5573
2493
3902
2505
539
6246
9250
482
7003
3025
4672
7775
3597
4866
1990
7602
5755
4981
4797
7049
9023
6319
5313
2984
8929
3185
4287
726
5625
8736
7602
1317
4162
895
5905
8387
2839
210
6020
7456
9460
5115
2131
90
5729
1527
3264
3477
4137
8793
6723
9114
9885
2936
2067
6361
9165
176
3599
3548
1086
6956
5876
9028
8668
281
2130
9099
9988
6534
2947
413
9984
7566
1475
5237
7418
3568
8463
5555
4769
1544
9393
5839
1822
9699
7141
2771
505
1431
2011
9080
5294
9547
8894
6165
7156
1398
6432
8971
5610
874
4283
2864
6812
6461
3127
6580
8310
8891
7313
5924
6792
8708
399
620
1243
784
4953
1267
8776
2369
9362
8706
8412
8778
3587
5167
3853
2785
6046
1502
3844
7441
7823
3260
9152
5286
6182
2765
2456
5992
6384
7118
801
3926
542
6889
7431
9281
3576
3221
1326
4844
8396
4168
5981
5559
1621
6726
7858
1279
8094
5253
153
698
4928
8208
4281
1071
87
9032
3373
5244
249
5993
289
3870
8775
4464
5530
5779
9447
4
1204
9737
8024
8027
2121
3349
2929
1583
173
8717
1487
9840
6595
586
7839
6656
8087
8870
1525
2700
8556
1396
1234
9712
5298
9512
5678
9587
8763
4678
5383
1867
738
5521
5661
4393
2850
9047
3715
4189
6787
9458
6962
9787
5227
3126
2709
1457
4588
3761
7893
3366
4343
6619
1044
851
8311
6290
8484
6328
808
3286
7115
4220
4925
8801
9847
1064
2631
1397
8352
1135
1480
4181
3933
3375
4866
6812
3030
8044
3016
4283
6261
6943
6742
1328
6799
9331
2773
4988
2081
673
3977
5897
1742
4839
2407
1543
4581
4147
5544
7412
2784
8279
431
8356
4607
4576
2263
7894
8128
8539
4712
3210
638
8768
4958
8327
5952
5502
9293
3534
6644
5973
5431
351
546
8661
2829
6455
9355
6922
808
6981
7424
6366
3114
9349
6172
6994
7257
7399
5889
2684
9657
1848
4841
2019
5263
3552
5156
2505
8381
562
7148
449
5362
7212
165
8176
312
4958
5960
9339
3526
5382
7893
417
3453
4557
9527
1328
9291
8578
48
2864
5612
6448
6849
2210
8192
5459
9625
6238
9109
7452
1309
9483
3933
8312
16
295
9575
794
2906
968
4093
9385
7159
162
3225
9326
8559
2775
6856
896
1546
8984
9248
7501
2700
2220
3486
7613
8730
566
9427
9539
7111
8444
813
5121
9264
7278
7758
8698
5825
2660
4606
3322
7885
4659
9467
2361
440
9672
2301
7301
4412
8401
911
9042
1194
451
9607
4273
5712
8492
582
2277
5769
3080
4259
1515
3454
1603
1370
7697
2649
2319
3772
5971
9529
7571
8043
1390
3440
8657
274
8545
8794
9931
8898
4904
4061
3631
6904
5628
9897
7829
2972
4659
5738
9704
1988
723
3616
6722
3868
6221
1562
4113
8975
3168
3534
6749
1432
4046
8714
3472
1646
9894
2920
2548
7580
3623
639
7842
6239
5445
2886
3256
2254
4693
9485
8760
4080
8065
912
6726
168
507
5769
5854
7071
4389
6640
5715
1141
5372
3569
6806
9354
5596
9957
9845
2717
5027
9719
3022
9894
5074
8279
6175
8044
5751
1435
2052
3917
4928
3616
3041
5814
2617
9263
6905
7892
1405
7519
2961
4041
3575
7352
4485
8199
358
414
6140
3724
6430
1280
3417
7264
7242
7397
4591
2029
8693
4934
8648
5064
5331
9518
4704
3993
7628
5701
363
6964
6364
7568
3667
8894
4288
4063
674
3453
990
1377
9889
7110
9862
7814
8663
8599
1078
8190
875
6721
5974
4685
6384
5162
7179
2003
9756
1597
5339
7882
7730
8027
3271
4598
3656
9550
5787
9530
4649
6781
6174
4173
7385
4025
648
8768
9668
9755
3624
2651
6550
6895
6972
1223
3113
4254
8635
4054
6236
4519
8150
8561
810
7610
5582
618
1414
6380
5581
2937
7864
2535
2794
9776
7622
6699
5533
7783
4344
145
3131
9966
3797
9987
5364
3512
8218
1523
1129
6081
3595
2278
3279
7354
8378
797
5623
5917
5738
5777
6146
4998
2463
5107
1125
6882
8007
2641
5502
8862
4113
6081
6481
2974
9448
4109
5969
9693
347
4863
5997
5226
9436
9170
2225
2738
6335
8906
6207
5873
1116
8398
3751
444
612
8171
3466
2563
4054
7966
8282
5758
6023
7725
5542
7971
8529
1789
6920
1058
880
1143
3193
8144
8532
7787
5302
2777
976
6189
6019
5329
4044
8628
8729
6
932
3567
6720
7564
1778
9039
3501
5481
4598
4533
3060
6534
5493
7792
6173
1558
5543
2031
2293
8911
6258
3665
5813
5571
7868
9176
6413
438
1783
6354
9338
8972
8043
1163
14
3365
9854
6371
9408
5787
6787
6009
9479
429
6554
1788
6722
6540
3913
8216
2906
588
6368
8095
307
8766
987
1696
8760
6741
4929
8749
2285
1470
754
6035
4017
3294
8344
6264
4354
725
7950
9412
3608
2854
1382
5084
1675
216
8080
5051
6722
62
9168
874
8516
9317
2766
4853
9774
1286
5055
2189
6124
1432
7689
5172
1008
9735
7742
1764
4274
4950
5156
7047
9848
3614
2822
9419
7485
3602
7092
1505
9621
4391
433
3553
5747
5783
2981
8609
6717
9710
1330
5709
6856
445
8509
2257
8461
712
4056
7317
9711
2981
2770
5064
9779
6180
4438
1015
2919
5633
3640
2254
5577
1692
4105
4349
8237
6198
9292
2776
2053
3962
766
6752
1170
4514
284
7852
8276
6480
2719
493
4773
7905
1102
1173
508
2524
6395
9194
6799
52
4363
5540
4378
7922
1969
1093
295
8216
4143
716
1004
9017
7927
7166
1089
5926
5537
5983
9292
4640
6892
3753
7746
8441
3852
5690
6171
9254
7663
7878
9191
6008
255
1862
729
1947
8974
6911
3525
8414
5563
4400
3838
3510
4154
9542
6776
3156
349
3322
5138
268
2388
9370
5222
2215
9245
9862
7665
5409
4393
2042
5073
3598
2389
2054
1288
2724
9542
7923
3017
1664
7147
5309
9469
3641
6638
1841
1537
7564
2212
9454
7093
9172
295
6486
85
6620
4892
8637
4534
5740
9900
780
8543
378
6556
6531
8917
4451
4101
5574
2273
4955
912
1680
2117
7991
3358
9434
3859
8826
7649
9512
6611
5586
4763
5091
1205
3486
6685
2767
6029
4781
7639
8951
1569
1888
592
9185
1784
702
9130
3748
1465
7395
3013
785
4851
6419
9752
5886
4023
8884
2668
9653
5731
3537
3922
9154
1626
772
6038
733
905
3513
1948
9564
5544
4166
2795
9342
6095
9151
6348
4651
8119
2924
7449
9517
5240
2027
171
7388
3262
2160
420
7559
6052
7209
6874
4064
3181
8996
4333
6115
7544
1600
8062
9967
7928
7060
278
3013
1423
8925
8610
7380
9671
7169
6045
9713
5355
3493
852
7817
7554
5699
634
9254
4292
7432
9816
5469
3157
6050
5941
9879
5166
3137
19
3455
3005
6078
4299
7924
5843
6250
7369
1560
8922
1767
8465
695
5583
6695
9302
334
5712
7432
4057
6141
5758
2632
5023
3170
9514
7606
1215
9012
4104
6852
4066
1069
7129
5597
5933
97
6402
7463
3219
2825
9137
9731
4176
4811
5924
4347
2798
9365
6570
6730
7535
7274
5664
6715
9886
21
6158
175
5178
1217
8052
3727
9914
9683
3128
6234
8423
2375
7370
9300
3613
5345
1571
90
5093
6313
5569
6400
1008
4218
9849
4283
7189
1715
8993
5065
4084
1296
9371
8611
2709
6031
7133
8631
3906
1947
3487
262
5419
5215
478
2411
2370
7628
3720
749
3977
1159
6533
7464
7811
3050
7965
344
3983
2766
9310
9606
7657
2763
7731
8820
9193
9321
7679
5028
6121
3936
152
171
3686
2895
8112
9373
9615
1272
3208
9391
9039
5299
3045
8270
123
7836
4835
4892
9762
3503
7196
3292
8782
7080
3425
6653
4190
638
7887
9444
8458
8023
4014
6739
6090
2964
9645
8472
5889
1071
2776
6437
9854
7663
7379
8558
6609
1005
4653
3324
8714
7689
8207
7425
180
5368
787
1001
1907
431
9823
2662
4780
5665
7224
2699
2775
1462
2642
7728
8299
5964
443
3828
5894
8470
5207
9670
5211
3529
3836
7685
7077
3583
3098
2155
2796
2570
5874
5903
6469
1300
3381
5962
7110
2389
2071
7558
7616
9488
6750
1785
7391
2366
2692
6766
5476
5549
6203
8775
5107
7644
9791
7960
3062
4159
9952
1552
2456
3866
839
9238
5550
2669
9636
8709
8222
574
6052
9073
2620
1134
8820
7669
356
7220
8246
3645
751
1574
5339
6228
5498
1331
6225
2526
8066
8785
1956
5643
6919
8833
4975
7979
2113
4759
9683
9290
3962
9710
2945
4028
5044
9092
2610
3440
6861
7789
